userId;numCores;diskSpace;memory;swap;distroVersion;kernel;class;cpu;country;architecture;distribution
547698;2;149653;2004;1694;9;2.6.32;laptop;Genuine Intel(R) CPU T2500;Germany;i686;Linux Mint
547698;4;467283;3012;3815;9;2.6.32;laptop;Intel(R) Core(TM) i7 CPU M 620;Germany;i686;Linux Mint
456276;2;0;0;0;\N;3.1.6;laptop;Intel Core 2 Duo L7700;United States;x86_64;Arch
547717;2;0;0;0;11.10;3.0.0;laptop;core2duo T9500;United States;x86_64;Ubuntu
350823;2;236509;984;1954;14.0;3.14.33;laptop;Intel(R) Atom(TM) CPU N455;United States;x86_64;Slackware
1761;2;150004;3952;3906;11.04;3.13.0;laptop;Intel(R) Core(TM)2 Extreme CPU X7900;United Kingdom;x86_64;Ubuntu
547746;8;688118;16015;36794;11.10;3.0.0;laptop;Intel(R) Core(TM) i7 CPU Q 820;Sweden;x86_64;Ubuntu
401416;1;286963;3911;4096;12.1;3.1.0;laptop;Pentium(R) Dual-Core CPU T4400;United Kingdom;i686;openSUSE
547758;2;0;0;0;11.10;3.0.0;laptop;Intel Core i3;Japan;x86;Ubuntu
547764;1;236649;1518;4768;6.0.3;2.6.32;laptop;Intel(R) Pentium(R) M processor 1.70GHz;Canada;i686;Debian
363300;4;109601;7842;2861;\N;3.8.0;laptop;Intel(R) Core(TM) i7 CPU M 640;Chile;x86_64;Ubuntu
404984;4;192850;3891;2000;11.10;3.0.0;laptop;Intel(R) Core(TM) i3 CPU M 330;France;x86_64;Ubuntu
547826;8;0;0;0;11.10;3.0.0;laptop;;Germany;x86_64;Ubuntu
547698;2;56397;2004;1906;9;2.6.32;laptop;Genuine Intel(R) CPU T2080;Germany;i686;Linux Mint
486065;2;0;0;0;16;3.1.7;laptop;Intel Core i5;Tunisia;x86_64;Fedora
89307;2;296513;3762;4001;11;2.6.38;laptop;AMD Turion(tm) II Ultra Dual-Core Mobile M620;Sweden;i686;Linux Mint
525071;4;0;0;0;16 Verne;3.1.7;laptop;Intel(R) Core(TM) i5-2520M CPU;United States;unknown;Fedora
530326;4;0;0;0;11.10;3.0.0;laptop;Intel(R) Core(TM) i5-2557M CPU;United States;unknown;Ubuntu
525073;4;0;0;0;16 Verne;3.1.7;laptop;Intel(R) Core(TM) i5 CPU M 520;United States;unknown;Fedora
547845;1;232715;994;2048;13.37.0;2.6.37;laptop;Intel(R) Celeron(R) CPU 550;Italy;i686;Slackware
547846;2;110659;2012;2048;13.37.0;2.6.37;laptop;Intel(R) Core(TM)2 CPU T5500;Italy;i686;Slackware
456043;1;1699728;1949;259;\N;3.1.8;laptop;Intel(R) Celeron(R) CPU 743;Brazil;i686;Arch
355327;4;640702;15830;12288;unstable;3.19.0;laptop;Intel(R) Core(TM) i5-2520M CPU;Germany;x86_64;Debian
547855;1;0;0;0;6;2.6.32;laptop;AMD Sempron;Croatia;i686;Debian
547881;2;0;0;0;1;3.2.1;laptop;Intel T4300 2.1 GHz;Poland;unknown;Arch
283220;2;0;0;0;11.10;3.0.0;laptop;Intel Core2Duo T7250;Ukraine;unknown;Ubuntu
547305;4;230400;2888;2860;11.10;3.0.0;laptop;Intel(R) Core(TM) i3 CPU M 330;Brazil;i686;Ubuntu
123026;2;0;0;0;6.0.7;3.2.0;laptop;i3-2330M 2.2 GHz, 2 core, 4 thread;United States;amd64;Debian
547902;2;0;0;0;11.04;2.38.13;laptop;Intel (R) Core *TM)2 Duo;Lithuania;amd64;Ubuntu
547910;2;0;0;0;\N;3.1.2;laptop;1 x Intel Core 2 Duo;Colombia;unknown;Debian
547914;4;0;0;0;Squeeze 6.0;2.6.39;laptop;Intel dual core 3.00Ghz;Venezuela;amd64;Debian
547914;4;0;0;0;Squeeze 6.0;2.6.39;laptop;Intel Quad Core 2 2.3GHz;Venezuela;amd64;Debian
547942;2;0;0;0;13.37;2.6.37;laptop;athom 570;Italy;x86_64;Slackware
547958;4;60901;7938;8126;11.10;3.0.0;laptop;Intel(R) Core(TM) i3-2310M CPU;Brazil;x86_64;Ubuntu
547964;1;0;0;0;Fedora 16;3.1.0;laptop;samsung RV510 A04;Argentina;unknown;unknown
547969;2;0;0;0;x86_64;3.1.8;laptop;Intel Atom D525 Dual Core prosessor;United States;unknown;Arch
547985;4;0;0;0;\N;3.2.1;laptop;Intel(R) Core(TM) i5 CPU M 460;Poland;x86_64;Arch
548025;2;225356;8033;10240;2012;2.6.38;laptop;Intel(R) Core(TM)2 Duo CPU P9700;Canada;i686;PCLinuxOS
548025;2;0;0;0;2012;2.6.37;laptop;Intel(R) Core(TM)2 CPU T7200;Canada;i686;PCLinuxOS
548025;1;0;0;0;2012;2.6.38;laptop;Intel(R) Celeron(R) M processor 900MHz;Canada;i686;PCLinuxOS
440435;2;284325;7589;0;release;3.1.9;laptop;AMD C-50 Processor;Bulgaria;x86_64;Fedora
184298;4;777126;7888;4992;release;3.3.6;laptop;Intel(R) Core(TM) i7 CPU L 620;Germany;i686;Fedora
548055;4;523870;3826;1911;10.04;2.6.32;laptop;Intel(R) Core(TM) i5 CPU M 480;Poland;x86_64;Ubuntu
548061;1;0;0;0;13.37;2.6.37;laptop;;Italy;i686;Slackware
320753;2;51088;2017;4096;6.0.4;2.6.32;laptop;Intel(R) Pentium(R) Dual CPU T2370;Portugal;i686;Debian
548137;2;0;0;0;11.10;3.0.0;laptop;Intel(R) Atom(TM) CPU N450;Malaysia;i686;Ubuntu
548157;2;0;0;0;12.04;3.2.0;laptop;AMD athlon x2 Dual core processor 5200+;Spain;unknown;Kubuntu
378830;2;72016;2005;3152;11.10;3.0.0;laptop;Intel(R) Core(TM)2 Duo CPU T7250;United Kingdom;i686;Ubuntu
548161;1;0;0;0;11.10;3.0.0;laptop;1 x Intel Core i3;Italy;unknown;Ubuntu
548168;1;0;0;0;Rolling Release;3.1.5;laptop;AMD Semprom;Guatemala;x86_64;Arch
548164;0;0;0;0;11.10;3.0.0;laptop;1866563;Malaysia;unknown;Ubuntu
521687;2;0;0;0;\N;3.2.0;laptop;amd dual core;Canada;x86_64;Ubuntu
548188;2;0;0;0;10.10;2.6.35;laptop;Intel(R) Core(TM) i5 CPU M 430;Russian Federation;x86_64;Ubuntu
219161;4;110391;3754;3892;\N;3.2.0;laptop;Intel(R) Core(TM) i3 CPU U 380;Finland;x86_64;Gentoo Linux
334291;4;238986;7901;0;6.0.3;3.2.0;laptop;Intel(R) Core(TM) i3-2310M CPU;Germany;x86_64;Kanotix
548172;2;0;0;0;Two;2.6.38;laptop;AMD C-60 APU;Poland;x86_64;Peppermint
548199;2;0;0;0;11.04;2.6.38;laptop;Intel(R) Atom(TM) CPU N450;Brazil;i686;Ubuntu
463711;2;148467;3849;3906;\N;3.2.0;laptop;Intel(R) Core(TM)2 Duo CPU P8600;Australia;x86_64;Ubuntu
477265;2;276912;3852;4704;2.1;3.02.20;laptop;Intel(R) Core(TM)2 Duo CPU P7370;Netherlands;x86_64;Gentoo Linux
484186;1;0;0;0;8.04;2.6.24;laptop;Intel(R) Pentium(R) 4 CPU 2.26GHz;Brazil;x86;Ubuntu
548229;2;0;0;0;7;3.0.0;laptop;AMD Turion X2 64;Italy;x86_64;Debian
501817;8;0;0;0;7.2;2.6.32;laptop;Intel Core i7;Nicaragua;unknown;Debian
548275;1;0;0;0;6.0;2.6.32;laptop;Intel Atom;Argentina;i386;Debian
305178;4;469780;3874;2060;11.4;2.6.37;laptop;Intel(R) Core(TM) i5-2430M CPU;Germany;x86_64;openSUSE
548294;2;0;0;0;11.10;3.0.0;laptop;AMD C-50 1GHZ;Poland;x86;Ubuntu
548298;2;0;0;0;\N;3.2.2;laptop;AMD Athlon(tm) II P360 Dual-Core Processor;Germany;x86_64;Arch
455503;8;0;0;0;11.10;3.0.0;laptop;Intel Core i7-2670QM;Malaysia;unknown;Ubuntu
548335;1;0;0;0;\N;3.2.1;laptop;Genuine Intel(R) CPU U2700;Mexico;unknown;Arch
548336;2;0;0;0;6;2.6.32;laptop;AMD Turion(tm) II Dual-Core Mobile M500;Mexico;unknown;CentOS
548360;8;0;0;0;12.04;3.2.0;laptop;Intel Core i7;Poland;x86_64;Kubuntu
484564;2;268771;1937;1023;n/a;3.2.6;laptop;Pentium(R) Dual-Core CPU T4200;Poland;x86_64;Arch
375710;4;0;0;0;squeeze;2.6.39;laptop;;Romania;x86_64;Debian
548422;0;0;0;0;11.10;3.0.0;laptop;Core i3 M350;Indonesia;unknown;Ubuntu
490115;4;0;0;0;\N;3.0.0;laptop;Intel Core i5;Venezuela;x86_64;Ubuntu
219045;2;146269;3894;4024;11.10;3.0.0;laptop;Intel(R) Core(TM)2 Duo CPU P9500;Netherlands;x86_64;Ubuntu
478965;4;0;0;0;5.0;2.6.26;laptop;Intel Core i5;Colombia;x86;Debian
548446;2;109616;2007;4693;n/a;3.2.2;laptop;Intel(R) Pentium(R) Dual CPU T2370;United States;i686;Arch
408760;2;0;0;0;\N;3.2.2;laptop;AMD Turion 64 x2 TL 50;Italy;x86_64;Arch
408760;2;0;0;0;\N;3.2.2;laptop;AMD Turion 64 x2 TL 50;Italy;x86_64;CTKArch
530367;2;30236;994;1153;n/a;3.1.5;laptop;Intel(R) Atom(TM) CPU N450;United States;i686;unknown
548479;2;20159;1940;4096;10.10;2.6.35;laptop;Intel(R) Core(TM)2 Duo CPU T8100;United States;x86_64;Ubuntu
521573;2;97095;994;2909;12;3.0.0;laptop;Intel(R) Atom(TM) CPU N280;United States;i686;Linux Mint
484564;1;17822;467;487;n/a;3.2.9;laptop;Intel(R) Pentium(R) M processor 1400MHz;Poland;i686;Arch
548514;0;0;0;0;2012.02;2.6.38;laptop;;United States;unknown;PCLinuxOS
432132;2;0;0;0;11 Katya;2.6.38;laptop;2x Intel(R) Atom(TM) CPU N280;United States;i686;Linux Mint
306628;1;0;0;0;6.0.4 Squeeze;2.6.32;laptop;Intel (R) Core (TM) Solo cpu U3500;Germany;x86_64;Debian
232018;4;20961;3955;0;6.0.4;3.2.0;laptop;Intel(R) Core(TM) i5-2467M CPU;Belarus;i686;unknown
548566;2;0;0;0;14.1;3.10.17;laptop;Core 2 Duo E7400;United States;x86;Slackware
482981;2;279209;998;973;n/a;3.4.9;laptop;Intel(R) Atom(TM) CPU N270;Panama;i686;Arch
317401;1;27204;939;976;10.04;2.6.32;laptop;Mobile Intel(R) Celeron(R) CPU 1.80GHz;United States;i686;Ubuntu
548608;2;289968;3021;12242;1.3;3.0.0;laptop;Intel(R) Core(TM)2 Duo CPU P7350;Poland;i686;Bodhi
548608;0;14369;455;0;ARM beta;1.14.27;laptop;;Poland;arm;Bodhi
219045;2;230904;7904;3888;11.10;3.0.0;laptop;Intel(R) Core(TM)2 Duo CPU T9600;Netherlands;x86_64;Ubuntu
314655;8;2073453;3883;4604;n/a;3.3.3;laptop;Intel(R) Core(TM) i7 CPU Q 720;Portugal;x86_64;Arch
548669;2;0;0;0;11.10;3.0.15;laptop;Intel Core i3-370M;Czech Republic;x86_64;Xubuntu
548671;4;472774;3822;3577;\N;3.2.4;laptop;Intel(R) Core(TM) i5 CPU M 460;India;x86_64;Arch
548675;2;0;0;0;Debian edition;3.0.0;laptop;amd 450E;Germany;x86_64;Linux Mint
390495;4;71518;3006;5722;13.37.0;2.6.37;laptop;Intel(R) Core(TM) i7 CPU M 620;Italy;i686;Slackware
302447;1;298439;1753;2048;13.37.0;2.6.37;laptop;AMD Athlon(tm) II Neo K145 Processor;Denmark;x86_64;Slackware
228104;2;0;0;0;\N;3.2.5;laptop;Intel i3-2330M;Switzerland;unknown;Arch
388768;1;0;0;0;Squeeze;2.6.32;laptop;;Spain;i386;Debian
471435;1;0;0;0;14.1;3.10.17;laptop;AMD Sempron;France;x86;Slackware
548734;2;234085;2756;2402;14.04;3.2.0;laptop;AMD Athlon(tm) II Dual-Core M300;Spain;x86_64;Ubuntu
548738;2;57858;1879;973;2;3.0.0;laptop;AMD Athlon(tm) 64 X2 Dual-Core Processor TK-57;Germany;x86_64;Linux Mint
138269;4;291756;3827;8833;12;3.0.0;laptop;Intel(R) Core(TM) i5 CPU M 430;Brazil;x86_64;unknown
545775;4;212376;1990;8597;17;3.13.0;laptop;Intel(R) Atom(TM) CPU N570;Belgium;x86_64;Linux Mint
548766;2;0;0;0;squeeze;2.6.32;laptop;1 x Intel Centrino Duo T5200;Venezuela;i386;Debian
525558;2;0;0;0;\N;3.2.2;laptop;Pentium(R) Dual-Core CPU T4400;Brazil;i686;Arch
548790;2;0;0;0;10.10;2.6.35;laptop;2xAMD turion 64;Colombia;amd64;Ubuntu
541926;0;0;0;0;11.4;2.6.37;laptop;1.8;El Salvador;x86;openSUSE
180185;2;236046;999;2047;unstable;3.2.0;laptop;Intel(R) Atom(TM) CPU N450;France;i686;Debian
180185;1;0;0;0;stable;3.0.2;laptop;1 x Intel Celeron CPU 2.93GHz;France;x86;Debian
548809;2;0;0;0;10.04;2.6.32;laptop;Pentium;Brazil;unknown;Ubuntu
392453;2;480422;5681;4130;14.0;3.11.0;laptop;AMD E-350 Processor;Indonesia;i686;Slackware
548824;1;34073;3992;4055;11.10;3.0.0;laptop;Intel(R) Celeron(R) CPU 900;Brazil;i686;Ubuntu
548843;4;0;0;0;Squeeze;2.6.32;laptop;1 x Inte Core i3;United States;x86_64;Debian
535086;2;0;0;0;10.04;2.6.32;laptop;Intel(R) Atom(TM) CPU N270 1.60GHz;Germany;unknown;Ubuntu
548881;4;984123;7608;0;Base;4.1.4;laptop;Intel(R) Core(TM) i5-4200U CPU;United Kingdom;x86_64;Gentoo Linux
373580;4;194221;7717;7628;11.10;3.8.0;laptop;Intel(R) Core(TM) i5 CPU M 560;United Kingdom;x86_64;Ubuntu
548893;4;47599;2004;302;11.10;3.0.0;laptop;Intel(R) Atom(TM) CPU N550;Turkey;i686;Ubuntu
408164;1;0;0;0;10.04;2.6.32;laptop;Intel Atom Z520;Spain;x86;Ubuntu
548933;4;291003;3437;13801;sid;3.2.0;laptop;AMD64;United States;amd64;Debian
472057;4;221785;2002;4177;\N;3.2.0;laptop;Intel(R) Atom(TM) CPU N570;Austria;i686;Ubuntu
549007;4;0;0;0;12.1;3.1.10;laptop;Intel Core i7 2620;Switzerland;unknown;openSUSE
529990;4;295511;3817;4743;20;3.16.6;laptop;Intel(R) Core(TM) i5 CPU M 450;Brazil;x86_64;Fedora
317356;2;109564;2971;3030;11.10;3.13.0;laptop;Intel(R) Core(TM)2 Duo CPU U9300;United States;x86_64;Ubuntu
475398;1;233723;1002;1024;1;3.0.0;laptop;Intel(R) Atom(TM) CPU N270;Czech Republic;i686;unknown
463168;5;0;0;0;11.1;3.2.6;laptop;corei5;Spain;unknown;Kubuntu
549051;1;0;0;0;10.04;2.6.32;laptop;Celeron (Coppermine);Spain;i386;Ubuntu
344215;4;145909;3809;4000;14.1;3.18.5;laptop;Intel(R) Core(TM) i5 CPU M 560;Sweden;x86_64;Slackware
548787;2;0;0;0;Linux Mint 12 Lisa;3.0.0;laptop;AMD E-350;Mexico;x86_64;Linux Mint
537648;2;0;0;0;15 (LoveLock);2.6.42;laptop;i686 Intel(R) Core(TM)2 Duo CPU T5800;Mexico;i386;Fedora
549064;4;0;0;0;11.10;3.0.1;laptop;2xAMD turion 64;Belgium;unknown;Kubuntu
500665;2;0;0;0;6.03;2.6.32;laptop;;Spain;amd64;Debian
529658;1;0;0;0;12.04;3.2.0;laptop;intel dual core;Poland;x86;Xubuntu
340199;8;0;0;0;17.2;3.13.0;laptop;Intel(R) Core(TM) i7-2670QM CPU;France;x86_64;Linux Mint
385412;2;25465;2008;1024;16;3.11.0;laptop;Intel(R) Core(TM) Duo CPU T2300;United Kingdom;i686;Linux Mint
549134;2;93896;3984;19077;10.04;2.6.32;laptop;Intel(R) Core(TM)2 Duo CPU P8400;United Kingdom;i686;Ubuntu
549134;2;185773;2013;2045;11.10;3.0.0;laptop;Intel(R) Core(TM)2 Duo CPU T7100;United Kingdom;i686;Ubuntu
549139;4;0;0;0;16;3.2.6;laptop;Intel i5 - 460M;Turkey;x86_64;Fedora
494693;1;0;0;0;6;2.6.32;laptop;;France;x86;Debian
549152;1;0;0;0;16;3.1.0;laptop;Intel Centrino Duo;Malaysia;i386;Fedora
391726;4;0;0;0;Wheezy;3.1.0;laptop;Intel Core i5-2410M;Venezuela;unknown;Debian
201942;2;0;0;0;6.04;2.6.32;laptop;Intel Atom N450;Brazil;amd64;Debian
549163;4;0;0;0;11.10;3.0.0;laptop;Intel Core 2 Duo P8600;Portugal;unknown;Ubuntu
488762;4;0;0;0;11.10;3.0.0;laptop;1 x Intel Core 2 Duo E7400;Indonesia;i386;Ubuntu
391685;2;3786;991;0;12.04;3.2.0;laptop;Intel(R) Atom(TM) CPU N270;United States;i686;Ubuntu
495002;4;465354;3754;3904;\N;3.8.0;laptop;Intel(R) Core(TM) i3 CPU M 370;India;x86_64;Ubuntu
549251;2;0;0;0;11.10;3.0.0;laptop;Intel Core 2 Duo T6600;Brazil;amd64;Ubuntu
549253;2;0;0;0;11.10;3.0.0;laptop;i3;Brazil;unknown;Ubuntu
223384;4;300069;7895;0;rolling;3.14.4;laptop;Intel(R) Core(TM) i5-3360M CPU;India;x86_64;Arch
503137;2;736129;3562;4695;12;3.0.0;laptop;AMD E-350 Processor;Brazil;x86_64;unknown
549296;4;0;0;0;10.04;2.6.32;laptop;Core i3;Indonesia;unknown;Ubuntu
549280;2;0;0;0;\N;3.2.0;laptop;2x Intel(R) Pentium(R) Dual CPU T3200;El Salvador;unknown;Debian
430961;4;0;0;0;10.04.4 LTS;2.6.32;laptop;Intel Core i5 M520;United States;i686;Kubuntu
520406;4;0;0;0;1;2.6.38;laptop;Intel Core i7;New Zealand;x86_64;Mageia
549362;2;0;0;0;\N;2.0.17;laptop;Intel Core2 Duo CPU T6500 2.10GHz;Romania;x86;Ubuntu
549366;2;224027;3017;7313;12;3.0.0;laptop;Intel(R) Core(TM)2 Duo CPU T8100;Spain;i686;Linux Mint
285927;1;56932;891;2546;2.0.3;4.1.12;laptop;AMD Turion(tm) 64 Mobile Technology ML-34;France;x86_64;Gentoo Linux
549391;2;0;0;0;\N;2.6.32;laptop;Intel Pentium Dual CPU T2390;Romania;x86;Ubuntu
507427;4;92390;3873;1907;11.10;3.0.0;laptop;Intel(R) Core(TM) i5-2415M CPU;United States;x86_64;Ubuntu
548783;4;110133;5865;7041;11.10;3.0.0;laptop;Intel(R) Core(TM) i5-2520M CPU;United States;x86_64;Ubuntu
549415;1;0;0;0;10.04;2.6.32;laptop;Intel Celeron;Russian Federation;i386;Ubuntu
549417;1;0;0;0;N/A;2.6.38;laptop;Intel Pentium M;United States;i686;Porteus
549419;4;0;0;0;11.04;3.0.0;laptop;Intel(R) Core(TM) i5 CPU M 480;Ukraine;x86_64;Ubuntu
421027;2;0;0;0;2011.08.19;3.2.7;laptop;I7 2620M;United States;unknown;Arch
549460;2;0;0;0;NA;3.2.8;laptop;Intel(R) Core(TM) i3 CPU M 380;United States;x86_64;Arch
549504;2;41016;1502;2926;11.10;3.8.0;laptop;Intel(R) Core(TM)2 CPU T5500;Argentina;i686;Ubuntu
549521;2;232203;2007;2565;rolling;3.0.31;laptop;Intel(R) Atom(TM) CPU Z520;Belgium;i686;Arch
375085;4;337772;3945;0;\N;3.5.0;laptop;Intel(R) Atom(TM) CPU D525;Netherlands;x86_64;Ubuntu
375801;4;0;0;0;10.04 (with trinity);2.6.35;laptop;Intel Core i7 740QM;Australia;amd64;Kubuntu
146619;1;0;0;0;6.5;2.6.37;laptop;;Germany;unknown;Knoppix
95201;2;146436;1001;3854;6.0.4;2.6.32;laptop;Intel(R) Atom(TM) CPU N270;Romania;i686;Debian
549627;1;27158;1002;1022;11.10;3.0.0;laptop;Intel(R) Pentium(R) M processor 1.60GHz;France;i686;Ubuntu
549630;4;995928;7856;10000;12;3.0.0;laptop;Intel(R) Core(TM) i5-2430M CPU;Germany;x86_64;Linux Mint
388925;4;0;0;0;i686;3.2.8;laptop;Intel Core i7 2720QM;Italy;x86;Arch
388925;2;0;0;0;i686;3.2.8;laptop;Intel Core 2 Duo T5870 2.00GHz;Italy;x86;Arch
549686;2;55120;2013;2047;16;3.2.9;laptop;Genuine Intel(R) CPU T2400;Germany;i686;Fedora
549686;2;98153;3023;4544;16;3.3.7;laptop;Genuine Intel(R) CPU T2400;Germany;i686;Fedora
23608;4;232810;1999;1953;11;2.6.38;laptop;Intel(R) Atom(TM) CPU N550;United States;x86_64;unknown
458509;4;65006;5897;6059;11.10;3.0.0;laptop;Intel(R) Core(TM) i5-2430M CPU;Poland;x86_64;Fedora
549723;2;759842;3267;500;2011.12;3.4.3;laptop;AMD Athlon(tm) II Dual-Core M300;Italy;x86_64;Chakra
333916;1;0;0;0;11.04;2.6.38;laptop;Intel Pentium M 1.6 Ghz;Finland;x86;Ubuntu
325758;2;0;0;0;Sid;3.2.0;laptop;Intel Core 2 Duo 2.0 GHz;Brazil;x86_64;Debian
508451;2;0;0;0;14.0;2.6.32;laptop;Intel Celeron Dual-Core T3000;Italy;x86;Slackware
549750;2;298949;3925;3083;11.10;3.0.0;laptop;Intel(R) Core(TM)2 Duo CPU T6670;Brazil;x86_64;Ubuntu
356839;2;0;0;0;6.0;2.6.32;laptop;Intel Core Duo T2300;Spain;x86;Debian
549764;2;292894;3930;11512;10.10;2.6.35;laptop;Genuine Intel(R) CPU U7300;Poland;x86_64;Ubuntu
132861;2;104583;2013;3814;11.10;3.2.0;laptop;AMD Turion(tm) 64 X2 Mobile Technology TL-52;United Kingdom;i686;Ubuntu
508080;4;592739;3871;4096;testing;3.2.0;laptop;Intel(R) Core(TM) i5-2430M CPU;Uruguay;x86_64;Debian
175931;8;0;0;0;10.04;2.6.32;laptop;Intel Core i7;Brazil;x86;Ubuntu
549863;2;264838;3011;9536;amd64;3.2.8;laptop;Intel(R) Pentium(R) Dual CPU T2330;Russian Federation;x86_64;Gentoo Linux
549883;2;0;0;0;Wheezy;3.2.0;laptop;Intel Centrino Duo;France;i386;Debian
549883;1;0;0;0;Wheezy;2.6.39;laptop;;France;i386;Debian
549891;1;0;0;0;current;3.2.9;laptop;Intel Celeron M520;Norway;i686;Arch
549608;4;0;0;0;12 Lisa;3.0.0;laptop;1 x Inte Core i3;Indonesia;unknown;Linux Mint
477561;2;0;0;0;16;3.2.9;laptop;Intel Core i5 CPU U430;United States;x86_64;Fedora
534404;1;0;0;0;JoliOS 1.2;2.6.35;laptop;Atom Intel N455;Belgium;unknown;JoliCloud
490420;2;0;0;0;16;3.2.9;laptop;2 x AMD Athlon 64;Chile;unknown;Fedora
422630;2;0;0;0;3;3.10.24;laptop;Celeron(R) Dual-Core CPU T3500;New Caledonia;x86_64;Mageia
549974;2;238334;2958;0;11.10;3.0.0;laptop;Pentium(R) Dual-Core CPU T4200;United States;i686;Ubuntu
549993;4;614624;7949;16212;12;3.0.0;laptop;Intel(R) Core(TM) i5-2410M CPU;Argentina;x86_64;Linux Mint
546206;2;271584;2990;18163;10.04;2.6.32;laptop;Pentium(R) Dual-Core CPU T4400;United Kingdom;i686;Ubuntu
550111;2;0;0;0;\N;3.2.11;laptop;Intel Core 2 Duo T5450;Brazil;x86_64;Arch
417310;8;343252;7918;8105;17.3;3.19.0;laptop;Intel(R) Core(TM) i7-2670QM CPU;Australia;x86_64;Linux Mint
95201;1;52300;366;4096;6.0.6;2.6.32;laptop;Intel(R) Pentium(R) M processor 1200MHz;Romania;i686;Debian
447238;1;30220;1004;2949;Rolling Release;3.9.4;laptop;Intel(R) Pentium(R) M processor 2.00GHz;United Kingdom;i686;Arch
544331;2;51996;4018;0;8.0.1;3.2.11;laptop;Intel(R) Core(TM)2 Duo CPU T7500;Russian Federation;i686;unknown
507680;2;0;0;0;\N;2.6.32;laptop;;Denmark;x86_64;Ubuntu
550164;0;0;0;0;16;3.2.10;laptop;;Mexico;x86_64;Fedora
550176;8;106317;7961;8192;6.0-updates;3.2.0;laptop;Intel(R) Core(TM) i7-2820QM CPU;United States;x86_64;Debian
550183;2;0;0;0;Fedora release 15 (Lovel;2.6.42;laptop;Intel(R) Core(TM)2 Duo;Costa Rica;i686;Fedora
550188;2;0;0;0;6.0;2.6.32;laptop;Intel Pentium P6100 2.00GHz;Spain;amd64;Debian
550188;2;0;0;0;6.0;2.6.32;laptop;Intel Atom;Spain;unknown;Debian
550188;1;0;0;0;6.0;2.6.32;laptop;Intel Celeron;Spain;unknown;Debian
550193;4;0;0;0;RC 3;3.0.0;laptop;Intel Core i7-2760QM;United States;i686;other
548283;8;484969;3914;7642;12 (lisa);3.0.0;laptop;Intel(R) Core(TM) i7-2670QM CPU;Germany;x86;Linux Mint
550223;2;0;0;0;11.10;3.0.0;laptop;Intel(R) Pentium(R) Dual CPU T2330;Colombia;i686;Ubuntu
493143;4;0;0;0;-;3.2.12;laptop;Core i5 2500K;Indonesia;x86_64;Arch
550153;2;129766;2004;2055;11.10;3.0.0;laptop;Intel(R) Atom(TM) CPU N270;Greece;i686;Ubuntu
550241;2;0;0;0;\N;3.14.4;laptop;Intel Core 2 Duo P8600;Cyprus;x86_64;Arch
550246;1;0;0;0;16;3.3.0;laptop;Intel Core i5 M480;Poland;unknown;Fedora
529206;4;0;0;0;10.04;2.6.32;laptop;IntelCore i3-380M;Brazil;unknown;Ubuntu
549683;4;0;0;0;10.04;2.6.32;laptop;Intel Atom N550;Indonesia;unknown;Ubuntu
550264;4;0;0;0;6.2;2.6.32;laptop;Intel Core i5;Italy;x86_64;CentOS
550266;2;0;0;0;10.04;2.6.38;laptop;Intel Centrino Duo;Germany;i686;Ubuntu
550269;4;0;0;0;11.10;3.0.0;laptop;Intel(R) Core(TM) i3-2350M CPU;India;unknown;Kubuntu
342266;4;215211;7955;7628;\N;3.2.0;laptop;Intel(R) Core(TM) i7-2640M CPU;Iceland;i686;Ubuntu
550270;2;181306;3944;8189;13.37.0;2.6.37;laptop;Intel(R) Core(TM)2 Duo CPU T7300;United Kingdom;x86_64;Slackware
550300;2;474379;3699;2048;16;3.3.6;laptop;AMD Phenom(tm) II P650 Dual-Core Processor;United States;x86_64;Fedora
550307;2;0;0;0;16;3.2.10;laptop;2x Intel Core 2 Duo CPUT5750;Canada;x86_64;Fedora
550334;1;72016;1499;3152;10.04;2.6.32;laptop;Intel(R) Celeron(R) M processor 1.50GHz;Brazil;i686;Ubuntu
550355;1;0;0;0;6.0.4 Squeeze;2.6.35;laptop;AMD Semprom;Mexico;i386;Debian
530930;2;262147;933;2518;11.10;3.1.0;laptop;Intel(R) Core(TM)2 Duo CPU T6500;Indonesia;i686;Ubuntu
550372;2;0;0;0;2012.02 Archimedes;3.2.8;laptop;Intel Core 2 Duo T5200 - 1.60 GHz;Colombia;unknown;Chakra
79041;2;0;0;0;16;3.1.9;laptop;Intel(R) Atom(TM) CPU N270;Chile;x86;Fedora
476610;4;453045;2002;3072;11.10;3.0.0;laptop;Intel(R) Atom(TM) CPU N570;Russian Federation;i686;Ubuntu
550401;4;0;0;0;N/A;3.2.13;laptop;Intel Core i3 M 330;United States;unknown;Arch
550402;8;1428718;7879;16999;2.1;3.4.0;laptop;Intel(R) Core(TM) i7-3610QM CPU;United States;x86_64;Gentoo Linux
550411;2;152257;3930;122;testing;3.2.0;laptop;Pentium(R) Dual-Core CPU T4300;Brazil;x86_64;Debian
548933;1;19713;994;1014;11.10;3.0.0;laptop;Intel(R) Celeron(R) CPU 2.00GHz;United States;i686;Ubuntu
550519;4;0;0;0;\N;3.2.0;laptop;Intel core i5 460-M;Romania;i386;Ubuntu
494232;1;57479;1509;2365;6.0.4;2.6.32;laptop;Intel(R) Celeron(R) M processor 1.30GHz;United States;i686;Debian
404866;2;0;0;0;current;3.2.7;laptop;Intel Core Duo T2300;Sweden;x86;Slackware
